city_a,city_b,country_a,country_b,iana_a,iana_b,overlap_jan_minutes,overlap_jul_minutes
Bogota,Toronto,Colombia,Canada,America/Bogota,America/Toronto,480,420
Bogota,Tunis,Colombia,Tunisia,America/Bogota,Africa/Tunis,120,120
Bogota,Turin,Colombia,Italy,America/Bogota,Europe/Rome,120,60
Bogota,Valencia,Colombia,Spain,America/Bogota,Europe/Madrid,120,60
Bogota,Vancouver,Colombia,Canada,America/Bogota,America/Vancouver,300,360
Bogota,Vienna,Colombia,Austria,America/Bogota,Europe/Vienna,120,60
Bogota,Warsaw,Colombia,Poland,America/Bogota,Europe/Warsaw,120,60
Bogota,Washington DC,Colombia,US,America/Bogota,America/New_York,480,420
Bogota,Wellington,Colombia,New Zealand,America/Bogota,Pacific/Auckland,120,60
Bogota,Wroclaw,Colombia,Poland,America/Bogota,Europe/Warsaw,120,60
Bogota,Wuhan,Colombia,China,America/Bogota,Asia/Shanghai,0,0
Bogota,Xiamen,Colombia,China,America/Bogota,Asia/Shanghai,0,0
Bogota,Xian,Colombia,China,America/Bogota,Asia/Shanghai,0,0
Bogota,Yangon,Colombia,Myanmar,America/Bogota,Asia/Yangon,0,0
Bogota,Yuzhno-Sakhalinsk,Colombia,Russia,America/Bogota,Asia/Sakhalin,0,0
Bogota,Zagreb,Colombia,Croatia,America/Bogota,Europe/Zagreb,120,60
Bogota,Zhengzhou,Colombia,China,America/Bogota,Asia/Shanghai,0,0
Bogota,Zurich,Colombia,Switzerland,America/Bogota,Europe/Zurich,120,60
Bologna,Boston,Italy,US,Europe/Rome,America/New_York,120,120
Bologna,Bratislava,Italy,Slovakia,Europe/Rome,Europe/Bratislava,480,480
Bologna,Brisbane,Italy,Australia,Europe/Rome,Australia/Brisbane,0,0
Bologna,Bristol,Italy,UK,Europe/Rome,Europe/London,420,420
Bologna,Brussels,Italy,Belgium,Europe/Rome,Europe/Brussels,480,480
Bologna,Bucharest,Italy,Romania,Europe/Rome,Europe/Bucharest,420,420
Bologna,Budapest,Italy,Hungary,Europe/Rome,Europe/Budapest,480,480
Bologna,Buenos Aires,Italy,Argentina,Europe/Rome,America/Argentina/Buenos_Aires,240,180
Bologna,Cairo,Italy,Egypt,Europe/Rome,Africa/Cairo,420,420
Bologna,Calgary,Italy,Canada,Europe/Rome,America/Edmonton,0,0
Bologna,Cali,Italy,Colombia,Europe/Rome,America/Bogota,120,60
Bologna,Cape Town,Italy,South Africa,Europe/Rome,Africa/Johannesburg,420,480
Bologna,Caracas,Italy,Venezuela,Europe/Rome,America/Caracas,180,120
Bologna,Casablanca,Italy,Morocco,Europe/Rome,Africa/Casablanca,480,420
Bologna,Cebu,Italy,Philippines,Europe/Rome,Asia/Manila,60,120
Bologna,Changchun,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Changsha,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Charlotte,Italy,US,Europe/Rome,America/New_York,120,120
Bologna,Chengdu,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Chennai,Italy,India,Europe/Rome,Asia/Kolkata,210,270
Bologna,Chicago,Italy,US,Europe/Rome,America/Chicago,60,60
Bologna,Chongqing,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Cleveland,Italy,US,Europe/Rome,America/New_York,120,120
Bologna,Cluj-Napoca,Italy,Romania,Europe/Rome,Europe/Bucharest,420,420
Bologna,Colombo,Italy,Sri Lanka,Europe/Rome,Asia/Colombo,210,270
Bologna,Copenhagen,Italy,Denmark,Europe/Rome,Europe/Copenhagen,480,480
Bologna,Cordoba,Italy,Argentina,Europe/Rome,America/Argentina/Cordoba,240,180
Bologna,Da Nang,Italy,Vietnam,Europe/Rome,Asia/Ho_Chi_Minh,120,180
Bologna,Dalian,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Dallas,Italy,US,Europe/Rome,America/Chicago,60,60
Bologna,Dar es Salaam,Italy,Tanzania,Europe/Rome,Africa/Dar_es_Salaam,360,420
Bologna,Darwin,Italy,Australia,Europe/Rome,Australia/Darwin,0,30
Bologna,Davao,Italy,Philippines,Europe/Rome,Asia/Manila,60,120
Bologna,Denver,Italy,US,Europe/Rome,America/Denver,0,0
Bologna,Detroit,Italy,US,Europe/Rome,America/Detroit,120,120
Bologna,Dhaka,Italy,Bangladesh,Europe/Rome,Asia/Dhaka,180,240
Bologna,Doha,Italy,Qatar,Europe/Rome,Asia/Qatar,360,420
Bologna,Dubai,Italy,UAE,Europe/Rome,Asia/Dubai,300,360
Bologna,Dublin,Italy,Ireland,Europe/Rome,Europe/Dublin,420,420
Bologna,Dusseldorf,Italy,Germany,Europe/Rome,Europe/Berlin,480,480
Bologna,Edinburgh,Italy,UK,Europe/Rome,Europe/London,420,420
Bologna,Frankfurt,Italy,Germany,Europe/Rome,Europe/Berlin,480,480
Bologna,Fuzhou,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Gdansk,Italy,Poland,Europe/Rome,Europe/Warsaw,480,480
Bologna,Geneva,Italy,Switzerland,Europe/Rome,Europe/Zurich,480,480
Bologna,Guadalajara,Italy,Mexico,Europe/Rome,America/Mexico_City,60,0
Bologna,Guangzhou,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Guatemala City,Italy,Guatemala,Europe/Rome,America/Guatemala,60,0
Bologna,Haikou,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Halifax,Italy,Canada,Europe/Rome,America/Halifax,180,180
Bologna,Hamburg,Italy,Germany,Europe/Rome,Europe/Berlin,480,480
Bologna,Hangzhou,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Hanoi,Italy,Vietnam,Europe/Rome,Asia/Ho_Chi_Minh,120,180
Bologna,Harbin,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Hefei,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Helsinki,Italy,Finland,Europe/Rome,Europe/Helsinki,420,420
Bologna,Ho Chi Minh City,Italy,Vietnam,Europe/Rome,Asia/Ho_Chi_Minh,120,180
Bologna,Hong Kong,Italy,China,Europe/Rome,Asia/Hong_Kong,60,120
Bologna,Honolulu,Italy,US,Europe/Rome,Pacific/Honolulu,0,0
Bologna,Houston,Italy,US,Europe/Rome,America/Chicago,60,60
Bologna,Hyderabad,Italy,India,Europe/Rome,Asia/Kolkata,210,270
Bologna,Islamabad,Italy,Pakistan,Europe/Rome,Asia/Karachi,240,300
Bologna,Istanbul,Italy,Turkey,Europe/Rome,Europe/Istanbul,360,420
Bologna,Jakarta,Italy,Indonesia,Europe/Rome,Asia/Jakarta,120,180
Bologna,Jeddah,Italy,Saudi Arabia,Europe/Rome,Asia/Riyadh,360,420
Bologna,Jinan,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Johannesburg,Italy,South Africa,Europe/Rome,Africa/Johannesburg,420,480
Bologna,Kabul,Italy,Afghanistan,Europe/Rome,Asia/Kabul,270,330
Bologna,Kampala,Italy,Uganda,Europe/Rome,Africa/Kampala,360,420
Bologna,Karachi,Italy,Pakistan,Europe/Rome,Asia/Karachi,240,300
Bologna,Kathmandu,Italy,Nepal,Europe/Rome,Asia/Kathmandu,195,255
Bologna,Katowice,Italy,Poland,Europe/Rome,Europe/Warsaw,480,480
Bologna,Kolkata,Italy,India,Europe/Rome,Asia/Kolkata,210,270
Bologna,Krakow,Italy,Poland,Europe/Rome,Europe/Warsaw,480,480
Bologna,Kuala Lumpur,Italy,Malaysia,Europe/Rome,Asia/Kuala_Lumpur,60,120
Bologna,Kunming,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Kuwait City,Italy,Kuwait,Europe/Rome,Asia/Kuwait,360,420
Bologna,Kyiv,Italy,Ukraine,Europe/Rome,Europe/Kyiv,420,420
Bologna,Kyoto,Italy,Japan,Europe/Rome,Asia/Tokyo,0,60
Bologna,Labuan,Italy,Malaysia,Europe/Rome,Asia/Kuching,60,120
Bologna,Lagos,Italy,Nigeria,Europe/Rome,Africa/Lagos,480,420
Bologna,Lahore,Italy,Pakistan,Europe/Rome,Asia/Karachi,240,300
Bologna,Lima,Italy,Peru,Europe/Rome,America/Lima,120,60
Bologna,Lisbon,Italy,Portugal,Europe/Rome,Europe/Lisbon,420,420
Bologna,Ljubljana,Italy,Slovenia,Europe/Rome,Europe/Ljubljana,480,480
Bologna,London,Italy,UK,Europe/Rome,Europe/London,420,420
Bologna,Los Angeles,Italy,US,Europe/Rome,America/Los_Angeles,0,0
Bologna,Luxembourg,Italy,Luxembourg,Europe/Rome,Europe/Luxembourg,480,480
Bologna,Lviv,Italy,Ukraine,Europe/Rome,Europe/Kyiv,420,420
Bologna,Lyon,Italy,France,Europe/Rome,Europe/Paris,480,480
Bologna,Macau,Italy,China,Europe/Rome,Asia/Macau,60,120
Bologna,Madrid,Italy,Spain,Europe/Rome,Europe/Madrid,480,480
Bologna,Managua,Italy,Nicaragua,Europe/Rome,America/Managua,60,0
Bologna,Manama,Italy,Bahrain,Europe/Rome,Asia/Bahrain,360,420
Bologna,Manchester,Italy,UK,Europe/Rome,Europe/London,420,420
Bologna,Manila,Italy,Philippines,Europe/Rome,Asia/Manila,60,120
Bologna,Marseille,Italy,France,Europe/Rome,Europe/Paris,480,480
Bologna,Mecca,Italy,Saudi Arabia,Europe/Rome,Asia/Riyadh,360,420
Bologna,Medellin,Italy,Colombia,Europe/Rome,America/Bogota,120,60
Bologna,Medina,Italy,Saudi Arabia,Europe/Rome,Asia/Riyadh,360,420
Bologna,Melbourne,Italy,Australia,Europe/Rome,Australia/Melbourne,0,0
Bologna,Mexico City,Italy,Mexico,Europe/Rome,America/Mexico_City,60,0
Bologna,Miami,Italy,US,Europe/Rome,America/New_York,120,120
Bologna,Milan,Italy,Italy,Europe/Rome,Europe/Rome,480,480
Bologna,Minneapolis,Italy,US,Europe/Rome,America/Chicago,60,60
Bologna,Monterrey,Italy,Mexico,Europe/Rome,America/Monterrey,60,0
Bologna,Montevideo,Italy,Uruguay,Europe/Rome,America/Montevideo,240,180
Bologna,Montreal,Italy,Canada,Europe/Rome,America/Toronto,120,120
Bologna,Mumbai,Italy,India,Europe/Rome,Asia/Kolkata,210,270
Bologna,Munich,Italy,Germany,Europe/Rome,Europe/Berlin,480,480
Bologna,Muscat,Italy,Oman,Europe/Rome,Asia/Muscat,300,360
Bologna,Nairobi,Italy,Kenya,Europe/Rome,Africa/Nairobi,360,420
Bologna,Nanchang,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Nanjing,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Nashville,Italy,US,Europe/Rome,America/Chicago,60,60
Bologna,New Delhi,Italy,India,Europe/Rome,Asia/Kolkata,210,270
Bologna,New York,Italy,US,Europe/Rome,America/New_York,120,120
Bologna,Nicosia,Italy,Cyprus,Europe/Rome,Asia/Nicosia,420,420
Bologna,Ningbo,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Orlando,Italy,US,Europe/Rome,America/New_York,120,120
Bologna,Osaka,Italy,Japan,Europe/Rome,Asia/Tokyo,0,60
Bologna,Oslo,Italy,Norway,Europe/Rome,Europe/Oslo,480,480
Bologna,Panama City,Italy,Panama,Europe/Rome,America/Panama,120,60
Bologna,Paris,Italy,France,Europe/Rome,Europe/Paris,480,480
Bologna,Penang,Italy,Malaysia,Europe/Rome,Asia/Kuala_Lumpur,60,120
Bologna,Perth,Italy,Australia,Europe/Rome,Australia/Perth,60,120
Bologna,Philadelphia,Italy,US,Europe/Rome,America/New_York,120,120
Bologna,Phnom Penh,Italy,Cambodia,Europe/Rome,Asia/Phnom_Penh,120,180
Bologna,Phoenix,Italy,US,Europe/Rome,America/Phoenix,0,0
Bologna,Pittsburgh,Italy,US,Europe/Rome,America/New_York,120,120
Bologna,Ponta Delgada,Italy,Portugal (Azores),Europe/Rome,Atlantic/Azores,360,360
Bologna,Port Louis,Italy,Mauritius,Europe/Rome,Indian/Mauritius,300,360
Bologna,Porto,Italy,Portugal,Europe/Rome,Europe/Lisbon,420,420
Bologna,Poznan,Italy,Poland,Europe/Rome,Europe/Warsaw,480,480
Bologna,Prague,Italy,Czechia,Europe/Rome,Europe/Prague,480,480
Bologna,Praia,Italy,Cape Verde,Europe/Rome,Atlantic/Cape_Verde,360,300
Bologna,Pune,Italy,India,Europe/Rome,Asia/Kolkata,210,270
Bologna,Qingdao,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Quito,Italy,Ecuador,Europe/Rome,America/Guayaquil,120,60
Bologna,Riga,Italy,Latvia,Europe/Rome,Europe/Riga,420,420
Bologna,Rio de Janeiro,Italy,Brazil,Europe/Rome,America/Sao_Paulo,240,180
Bologna,Riyadh,Italy,Saudi Arabia,Europe/Rome,Asia/Riyadh,360,420
Bologna,Rome,Italy,Italy,Europe/Rome,Europe/Rome,480,480
Bologna,Rotterdam,Italy,Netherlands,Europe/Rome,Europe/Amsterdam,480,480
Bologna,San Diego,Italy,US,Europe/Rome,America/Los_Angeles,0,0
Bologna,San Francisco,Italy,US,Europe/Rome,America/Los_Angeles,0,0
Bologna,San Jose (CA),Italy,US,Europe/Rome,America/Los_Angeles,0,0
Bologna,San José (Costa Rica),Italy,Costa Rica,Europe/Rome,America/Costa_Rica,60,0
Bologna,San Salvador,Italy,El Salvador,Europe/Rome,America/El_Salvador,60,0
Bologna,Santiago,Italy,Chile,Europe/Rome,America/Santiago,240,120
Bologna,Santo Domingo,Italy,Dominican Republic,Europe/Rome,America/Santo_Domingo,180,120
Bologna,Sao Paulo,Italy,Brazil,Europe/Rome,America/Sao_Paulo,240,180
Bologna,Seattle,Italy,US,Europe/Rome,America/Los_Angeles,0,0
Bologna,Seoul,Italy,South Korea,Europe/Rome,Asia/Seoul,0,60
Bologna,Shanghai,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Shenyang,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Shenzhen,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Singapore,Italy,Singapore,Europe/Rome,Asia/Singapore,60,120
Bologna,Sofia,Italy,Bulgaria,Europe/Rome,Europe/Sofia,420,420
Bologna,St Louis,Italy,US,Europe/Rome,America/Chicago,60,60
Bologna,St. John's,Italy,Canada,Europe/Rome,America/St_Johns,210,210
Bologna,Stockholm,Italy,Sweden,Europe/Rome,Europe/Stockholm,480,480
Bologna,Stuttgart,Italy,Germany,Europe/Rome,Europe/Berlin,480,480
Bologna,Surabaya,Italy,Indonesia,Europe/Rome,Asia/Jakarta,120,180
Bologna,Suva,Italy,Fiji,Europe/Rome,Pacific/Fiji,0,0
Bologna,Suzhou,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Sydney,Italy,Australia,Europe/Rome,Australia/Sydney,0,0
Bologna,Taipei,Italy,Taiwan,Europe/Rome,Asia/Taipei,60,120
Bologna,Taiyuan,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Tampa,Italy,US,Europe/Rome,America/New_York,120,120
Bologna,Tbilisi,Italy,Georgia,Europe/Rome,Asia/Tbilisi,300,360
Bologna,Tegucigalpa,Italy,Honduras,Europe/Rome,America/Tegucigalpa,60,0
Bologna,Tehran,Italy,Iran,Europe/Rome,Asia/Tehran,330,390
Bologna,Tel Aviv,Italy,Israel,Europe/Rome,Asia/Jerusalem,420,420
Bologna,Tianjin,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Tirana,Italy,Albania,Europe/Rome,Europe/Tirane,480,480
Bologna,Tokyo,Italy,Japan,Europe/Rome,Asia/Tokyo,0,60
Bologna,Toronto,Italy,Canada,Europe/Rome,America/Toronto,120,120
Bologna,Tunis,Italy,Tunisia,Europe/Rome,Africa/Tunis,480,420
Bologna,Turin,Italy,Italy,Europe/Rome,Europe/Rome,480,480
Bologna,Valencia,Italy,Spain,Europe/Rome,Europe/Madrid,480,480
Bologna,Vancouver,Italy,Canada,Europe/Rome,America/Vancouver,0,0
Bologna,Vienna,Italy,Austria,Europe/Rome,Europe/Vienna,480,480
Bologna,Warsaw,Italy,Poland,Europe/Rome,Europe/Warsaw,480,480
Bologna,Washington DC,Italy,US,Europe/Rome,America/New_York,120,120
Bologna,Wellington,Italy,New Zealand,Europe/Rome,Pacific/Auckland,0,0
Bologna,Wroclaw,Italy,Poland,Europe/Rome,Europe/Warsaw,480,480
Bologna,Wuhan,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Xiamen,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Xian,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Yangon,Italy,Myanmar,Europe/Rome,Asia/Yangon,150,210
Bologna,Yuzhno-Sakhalinsk,Italy,Russia,Europe/Rome,Asia/Sakhalin,0,0
Bologna,Zagreb,Italy,Croatia,Europe/Rome,Europe/Zagreb,480,480
Bologna,Zhengzhou,Italy,China,Europe/Rome,Asia/Shanghai,60,120
Bologna,Zurich,Italy,Switzerland,Europe/Rome,Europe/Zurich,480,480
Boston,Bratislava,US,Slovakia,America/New_York,Europe/Bratislava,120,120
Boston,Brisbane,US,Australia,America/New_York,Australia/Brisbane,0,0
Boston,Bristol,US,UK,America/New_York,Europe/London,180,180
Boston,Brussels,US,Belgium,America/New_York,Europe/Brussels,120,120
Boston,Bucharest,US,Romania,America/New_York,Europe/Bucharest,60,60
Boston,Budapest,US,Hungary,America/New_York,Europe/Budapest,120,120
Boston,Buenos Aires,US,Argentina,America/New_York,America/Argentina/Buenos_Aires,360,420
Boston,Cairo,US,Egypt,America/New_York,Africa/Cairo,60,60
Boston,Calgary,US,Canada,America/New_York,America/Edmonton,360,360
Boston,Cali,US,Colombia,America/New_York,America/Bogota,480,420
Boston,Cape Town,US,South Africa,America/New_York,Africa/Johannesburg,60,120
Boston,Caracas,US,Venezuela,America/New_York,America/Caracas,420,480
Boston,Casablanca,US,Morocco,America/New_York,Africa/Casablanca,120,180
Boston,Cebu,US,Philippines,America/New_York,Asia/Manila,0,0
Boston,Changchun,US,China,America/New_York,Asia/Shanghai,0,0
Boston,Changsha,US,China,America/New_York,Asia/Shanghai,0,0
Boston,Charlotte,US,US,America/New_York,America/New_York,480,480
Boston,Chengdu,US,China,America/New_York,Asia/Shanghai,0,0
Boston,Chennai,US,India,America/New_York,Asia/Kolkata,0,0
Boston,Chicago,US,US,America/New_York,America/Chicago,420,420
Boston,Chongqing,US,China,America/New_York,Asia/Shanghai,0,0
Boston,Cleveland,US,US,America/New_York,America/New_York,480,480
Boston,Cluj-Napoca,US,Romania,America/New_York,Europe/Bucharest,60,60
Boston,Colombo,US,Sri Lanka,America/New_York,Asia/Colombo,0,0
Boston,Copenhagen,US,Denmark,America/New_York,Europe/Copenhagen,120,120
Boston,Cordoba,US,Argentina,America/New_York,America/Argentina/Cordoba,360,420
Boston,Da Nang,US,Vietnam,America/New_York,Asia/Ho_Chi_Minh,0,0
Boston,Dalian,US,China,America/New_York,Asia/Shanghai,0,0
Boston,Dallas,US,US,America/New_York,America/Chicago,420,420
Boston,Dar es Salaam,US,Tanzania,America/New_York,Africa/Dar_es_Salaam,0,60
Boston,Darwin,US,Australia,America/New_York,Australia/Darwin,0,0
Boston,Davao,US,Philippines,America/New_York,Asia/Manila,0,0
Boston,Denver,US,US,America/New_York,America/Denver,360,360
Boston,Detroit,US,US,America/New_York,America/Detroit,480,480
Boston,Dhaka,US,Bangladesh,America/New_York,Asia/Dhaka,0,0
Boston,Doha,US,Qatar,America/New_York,Asia/Qatar,0,60
Boston,Dubai,US,UAE,America/New_York,Asia/Dubai,0,0
Boston,Dublin,US,Ireland,America/New_York,Europe/Dublin,180,180
Boston,Dusseldorf,US,Germany,America/New_York,Europe/Berlin,120,120
Boston,Edinburgh,US,UK,America/New_York,Europe/London,180,180
Boston,Frankfurt,US,Germany,America/New_York,Europe/Berlin,120,120
Boston,Fuzhou,US,China,America/New_York,Asia/Shanghai,0,0
Boston,Gdansk,US,Poland,America/New_York,Europe/Warsaw,120,120
Boston,Geneva,US,Switzerland,America/New_York,Europe/Zurich,120,120
Boston,Guadalajara,US,Mexico,America/New_York,America/Mexico_City,420,360
Boston,Guangzhou,US,China,America/New_York,Asia/Shanghai,0,0
Boston,Guatemala City,US,Guatemala,America/New_York,America/Guatemala,420,360
Boston,Haikou,US,China,America/New_York,Asia/Shanghai,0,0
Boston,Halifax,US,Canada,America/New_York,America/Halifax,420,420
Boston,Hamburg,US,Germany,America/New_York,Europe/Berlin,120,120
Boston,Hangzhou,US,China,America/New_York,Asia/Shanghai,0,0
Boston,Hanoi,US,Vietnam,America/New_York,Asia/Ho_Chi_Minh,0,0
Boston,Harbin,US,China,America/New_York,Asia/Shanghai,0,0
Boston,Hefei,US,China,America/New_York,Asia/Shanghai,0,0
Boston,Helsinki,US,Finland,America/New_York,Europe/Helsinki,60,60
Boston,Ho Chi Minh City,US,Vietnam,America/New_York,Asia/Ho_Chi_Minh,0,0
Boston,Hong Kong,US,China,America/New_York,Asia/Hong_Kong,0,0
Boston,Honolulu,US,US,America/New_York,Pacific/Honolulu,180,120
Boston,Houston,US,US,America/New_York,America/Chicago,420,420
Boston,Hyderabad,US,India,America/New_York,Asia/Kolkata,0,0
Boston,Islamabad,US,Pakistan,America/New_York,Asia/Karachi,0,0
Boston,Istanbul,US,Turkey,America/New_York,Europe/Istanbul,0,60
Boston,Jakarta,US,Indonesia,America/New_York,Asia/Jakarta,0,0
Boston,Jeddah,US,Saudi Arabia,America/New_York,Asia/Riyadh,0,60
Boston,Jinan,US,China,America/New_York,Asia/Shanghai,0,0
Boston,Johannesburg,US,South Africa,America/New_York,Africa/Johannesburg,60,120
Boston,Kabul,US,Afghanistan,America/New_York,Asia/Kabul,0,0
Boston,Kampala,US,Uganda,America/New_York,Africa/Kampala,0,60
Boston,Karachi,US,Pakistan,America/New_York,Asia/Karachi,0,0
Boston,Kathmandu,US,Nepal,America/New_York,Asia/Kathmandu,0,0
Boston,Katowice,US,Poland,America/New_York,Europe/Warsaw,120,120
Boston,Kolkata,US,India,America/New_York,Asia/Kolkata,0,0
Boston,Krakow,US,Poland,America/New_York,Europe/Warsaw,120,120
Boston,Kuala Lumpur,US,Malaysia,America/New_York,Asia/Kuala_Lumpur,0,0
Boston,Kunming,US,China,America/New_York,Asia/Shanghai,0,0
Boston,Kuwait City,US,Kuwait,America/New_York,Asia/Kuwait,0,60
Boston,Kyiv,US,Ukraine,America/New_York,Europe/Kyiv,60,60
Boston,Kyoto,US,Japan,America/New_York,Asia/Tokyo,0,0
Boston,Labuan,US,Malaysia,America/New_York,Asia/Kuching,0,0
Boston,Lagos,US,Nigeria,America/New_York,Africa/Lagos,120,180
Boston,Lahore,US,Pakistan,America/New_York,Asia/Karachi,0,0
Boston,Lima,US,Peru,America/New_York,America/Lima,480,420
Boston,Lisbon,US,Portugal,America/New_York,Europe/Lisbon,180,180
Boston,Ljubljana,US,Slovenia,America/New_York,Europe/Ljubljana,120,120
Boston,London,US,UK,America/New_York,Europe/London,180,180
Boston,Los Angeles,US,US,America/New_York,America/Los_Angeles,300,300
Boston,Luxembourg,US,Luxembourg,America/New_York,Europe/Luxembourg,120,120
Boston,Lviv,US,Ukraine,America/New_York,Europe/Kyiv,60,60
Boston,Lyon,US,France,America/New_York,Europe/Paris,120,120
Boston,Macau,US,China,America/New_York,Asia/Macau,0,0
Boston,Madrid,US,Spain,America/New_York,Europe/Madrid,120,120
Boston,Managua,US,Nicaragua,America/New_York,America/Managua,420,360
Boston,Manama,US,Bahrain,America/New_York,Asia/Bahrain,0,60
Boston,Manchester,US,UK,America/New_York,Europe/London,180,180
Boston,Manila,US,Philippines,America/New_York,Asia/Manila,0,0
Boston,Marseille,US,France,America/New_York,Europe/Paris,120,120
Boston,Mecca,US,Saudi Arabia,America/New_York,Asia/Riyadh,0,60
Boston,Medellin,US,Colombia,America/New_York,America/Bogota,480,420
Boston,Medina,US,Saudi Arabia,America/New_York,Asia/Riyadh,0,60
Boston,Melbourne,US,Australia,America/New_York,Australia/Melbourne,0,0
Boston,Mexico City,US,Mexico,America/New_York,America/Mexico_City,420,360
Boston,Miami,US,US,America/New_York,America/New_York,480,480
Boston,Milan,US,Italy,America/New_York,Europe/Rome,120,120
Boston,Minneapolis,US,US,America/New_York,America/Chicago,420,420
Boston,Monterrey,US,Mexico,America/New_York,America/Monterrey,420,360
Boston,Montevideo,US,Uruguay,America/New_York,America/Montevideo,360,420
Boston,Montreal,US,Canada,America/New_York,America/Toronto,480,480
Boston,Mumbai,US,India,America/New_York,Asia/Kolkata,0,0
Boston,Munich,US,Germany,America/New_York,Europe/Berlin,120,120
Boston,Muscat,US,Oman,America/New_York,Asia/Muscat,0,0
Boston,Nairobi,US,Kenya,America/New_York,Africa/Nairobi,0,60
Boston,Nanchang,US,China,America/New_York,Asia/Shanghai,0,0
Boston,Nanjing,US,China,America/New_York,Asia/Shanghai,0,0
Boston,Nashville,US,US,America/New_York,America/Chicago,420,420
Boston,New Delhi,US,India,America/New_York,Asia/Kolkata,0,0
Boston,New York,US,US,America/New_York,America/New_York,480,480
Boston,Nicosia,US,Cyprus,America/New_York,Asia/Nicosia,60,60
Boston,Ningbo,US,China,America/New_York,Asia/Shanghai,0,0
Boston,Orlando,US,US,America/New_York,America/New_York,480,480
